link,region,price_pcm,type,bedrooms,bathrooms
https://www.rightmove.co.uk/properties/161065751#/,North,4000,Maisonette,5,3
https://www.rightmove.co.uk/properties/160047200#/,North,1700,Apartment,1,1
https://www.rightmove.co.uk/properties/160308089#/,North,1746,Studio,,1
https://www.rightmove.co.uk/properties/161064701#/,North,2000,Apartment,1,1
https://www.rightmove.co.uk/properties/160100561#/,North,2535,Apartment,3,1
https://www.rightmove.co.uk/properties/159368567#/,North,2253,Apartment,1,1
https://www.rightmove.co.uk/properties/161064578#/,North,7250,Apartment,2,2
https://www.rightmove.co.uk/properties/161064539#/,North,1800,Apartment,2,1
https://www.rightmove.co.uk/properties/161064401#/,North,1798,Flat,1,1
https://www.rightmove.co.uk/properties/161064389#/,North,1750,Ground Flat,2,
https://www.rightmove.co.uk/properties/161064383#/,North,2925,Apartment,1,1
https://www.rightmove.co.uk/properties/160442006#/,North,2900,Flat,2,1
https://www.rightmove.co.uk/properties/160724261#/,North,2550,Flat,2,1
https://www.rightmove.co.uk/properties/161064071#/,North,3500,Apartment,3,1
https://www.rightmove.co.uk/properties/111145334#/,North,1200,Apartment,1,1
https://www.rightmove.co.uk/properties/161064023#/,North,2058,Flat,1,1
https://www.rightmove.co.uk/properties/158971319#/,North,1900,Flat,2,1
https://www.rightmove.co.uk/properties/161063861#/,North,2578,Apartment,1,1
https://www.rightmove.co.uk/properties/155085770#/,North,4117,Flat,2,2
https://www.rightmove.co.uk/properties/161063741#/,North,3150,Apartment,4,2
https://www.rightmove.co.uk/properties/161063711#/,North,1100,Studio,,1
https://www.rightmove.co.uk/properties/161063639#/,North,1677,Apartment,,1
https://www.rightmove.co.uk/properties/160341077#/,North,1250,Studio,,1
https://www.rightmove.co.uk/properties/161063342#/,North,1850,Flat,2,1
https://www.rightmove.co.uk/properties/159907367#/,North,3575,Flat,1,1
https://www.rightmove.co.uk/properties/160256315#/,North,1950,Apartment,1,1
https://www.rightmove.co.uk/properties/161062928#/,North,2578,Apartment,1,1
https://www.rightmove.co.uk/properties/161062850#/,North,1750,Flat,1,1
https://www.rightmove.co.uk/properties/161062817#/,North,1400,Apartment,1,1
https://www.rightmove.co.uk/properties/161062655#/,North,7345,Maisonette,3,3
https://www.rightmove.co.uk/properties/161062364#/,North,1651,Apartment,1,1
https://www.rightmove.co.uk/properties/161061950#/,North,3400,Apartment,3,1
https://www.rightmove.co.uk/properties/161061698#/,North,2400,Flat,2,1
https://www.rightmove.co.uk/properties/161061641#/,North,2700,Flat,2,2
https://www.rightmove.co.uk/properties/161061392#/,North,2200,Flat,1,1
https://www.rightmove.co.uk/properties/161061254#/,North,8500,Flat,4,2
https://www.rightmove.co.uk/properties/161061263#/,North,2535,Flat,1,1
https://www.rightmove.co.uk/properties/161061200#/,North,1850,Flat,1,1
https://www.rightmove.co.uk/properties/161061128#/,North,2250,Apartment,1,1
https://www.rightmove.co.uk/properties/161061014#/,North,1746,Apartment,,1
https://www.rightmove.co.uk/properties/158610878#/,North,1790,Apartment,1,1
https://www.rightmove.co.uk/properties/161060672#/,North,2250,Apartment,2,1
https://www.rightmove.co.uk/properties/161060072#/,North,1800,Flat,2,1
https://www.rightmove.co.uk/properties/161059886#/,North,3200,Apartment,2,1
https://www.rightmove.co.uk/properties/161059742#/,North,2400,Apartment,2,2
https://www.rightmove.co.uk/properties/161059469#/,North,1700,Apartment,2,1
https://www.rightmove.co.uk/properties/160531601#/,North,2200,Flat,3,3
https://www.rightmove.co.uk/properties/158971109#/,North,1750,Apartment,2,1
https://www.rightmove.co.uk/properties/161059274#/,North,1850,Flat,2,2
https://www.rightmove.co.uk/properties/159868748#/,North,2750,Flat,2,1
https://www.rightmove.co.uk/properties/159958838#/,North,1600,Apartment,,1
https://www.rightmove.co.uk/properties/160060940#/,North,1400,Flat,,1
https://www.rightmove.co.uk/properties/161058368#/,North,2383,Flat,2,1
https://www.rightmove.co.uk/properties/161058359#/,North,2500,Apartment,1,1
https://www.rightmove.co.uk/properties/161058026#/,North,1925,Apartment,2,1
https://www.rightmove.co.uk/properties/161057963#/,North,4500,Apartment,2,1
https://www.rightmove.co.uk/properties/161057663#/,North,1500,Apartment,,1
https://www.rightmove.co.uk/properties/158722913#/,North,1950,Flat,2,1
https://www.rightmove.co.uk/properties/159381437#/,North,2450,Flat,3,2
https://www.rightmove.co.uk/properties/161057474#/,North,1900,Flat,2,1
https://www.rightmove.co.uk/properties/160780007#/,North,1650,Flat,2,1
https://www.rightmove.co.uk/properties/159903113#/,North,1700,Flat,2,1
https://www.rightmove.co.uk/properties/161056859#/,North,1150,Studio,,1
https://www.rightmove.co.uk/properties/161056499#/,North,5015,Apartment,2,2
https://www.rightmove.co.uk/properties/161056604#/,North,3850,Apartment,1,1
https://www.rightmove.co.uk/properties/160672751#/,North,2750,Apartment,3,1
https://www.rightmove.co.uk/properties/161056421#/,North,5633,Apartment,3,3
https://www.rightmove.co.uk/properties/161056403#/,North,7885,Apartment,3,3
https://www.rightmove.co.uk/properties/160132634#/,North,1250,Studio,,1
https://www.rightmove.co.uk/properties/161056325#/,North,2600,Apartment,3,1
https://www.rightmove.co.uk/properties/161056298#/,North,3012,Apartment,1,1
https://www.rightmove.co.uk/properties/160207757#/,North,6000,Flat,2,2
https://www.rightmove.co.uk/properties/161056202#/,North,1475,Studio,,
https://www.rightmove.co.uk/properties/161056142#/,North,2295,Flat,1,1
https://www.rightmove.co.uk/properties/160803488#/,North,3683,Apartment,2,2
https://www.rightmove.co.uk/properties/161056034#/,North,1279,Studio,,
https://www.rightmove.co.uk/properties/160060508#/,North,1785,Flat,2,1
https://www.rightmove.co.uk/properties/161055986#/,North,1279,Studio,,
https://www.rightmove.co.uk/properties/161055605#/,North,2383,Flat,2,1
https://www.rightmove.co.uk/properties/159083153#/,North,6500,Maisonette,4,4
https://www.rightmove.co.uk/properties/161054690#/,North,1750,Apartment,2,1
https://www.rightmove.co.uk/properties/161128760#/,North,2000,Flat,1,1
https://www.rightmove.co.uk/properties/160976903#/,North,2200,Flat,1,1
https://www.rightmove.co.uk/properties/161053403#/,North,1750,Apartment,1,1
https://www.rightmove.co.uk/properties/158509040#/,North,3500,Flat,3,2
https://www.rightmove.co.uk/properties/161053004#/,North,1295,Flat,,1
https://www.rightmove.co.uk/properties/158500964#/,North,3500,Apartment,3,2
https://www.rightmove.co.uk/properties/159824063#/,North,2250,Apartment,2,1
https://www.rightmove.co.uk/properties/161052527#/,North,6000,Apartment,2,2
https://www.rightmove.co.uk/properties/159020648#/,North,1668,Studio,,1
https://www.rightmove.co.uk/properties/161052221#/,North,1700,Apartment,1,1
https://www.rightmove.co.uk/properties/160404491#/,North,3198,Flat,3,2
https://www.rightmove.co.uk/properties/161051948#/,North,2050,Flat,2,1
https://www.rightmove.co.uk/properties/161051915#/,North,2500,Flat,2,1
https://www.rightmove.co.uk/properties/55524840#/,North,2350,Ground Flat,3,1
https://www.rightmove.co.uk/properties/161051699#/,North,3250,Apartment,2,2
https://www.rightmove.co.uk/properties/158554955#/,North,1050,Studio,,
https://www.rightmove.co.uk/properties/161051654#/,North,4000,Apartment,3,2
https://www.rightmove.co.uk/properties/161051576#/,North,2250,Flat,2,2
https://www.rightmove.co.uk/properties/160693301#/,North,1500,Flat,1,1
https://www.rightmove.co.uk/properties/160637201#/,North,2200,Flat,2,1
https://www.rightmove.co.uk/properties/161051516#/,North,3300,Flat,2,2
https://www.rightmove.co.uk/properties/161051507#/,North,3750,Flat,1,1
https://www.rightmove.co.uk/properties/161049653#/,North,1950,Flat,1,1
https://www.rightmove.co.uk/properties/156560678#/,North,4658,Apartment,2,1
https://www.rightmove.co.uk/properties/156560306#/,North,4008,Apartment,2,2
https://www.rightmove.co.uk/properties/161047268#/,North,2560,Flat,1,1
https://www.rightmove.co.uk/properties/161046929#/,North,1195,Studio,,1
https://www.rightmove.co.uk/properties/161046896#/,North,2600,Flat,1,1
https://www.rightmove.co.uk/properties/160793759#/,North,975,Apartment,1,1
https://www.rightmove.co.uk/properties/160321394#/,North,2250,Flat,2,1
https://www.rightmove.co.uk/properties/160628657#/,North,1295,Studio,,1
https://www.rightmove.co.uk/properties/161046716#/,North,2035,Studio,,1
https://www.rightmove.co.uk/properties/161046584#/,North,1900,Flat,2,1
https://www.rightmove.co.uk/properties/160247408#/,North,2150,Flat,1,1
https://www.rightmove.co.uk/properties/161046341#/,North,1599,Flat,1,1
https://www.rightmove.co.uk/properties/161045036#/,North,2750,Flat,2,2
https://www.rightmove.co.uk/properties/160945727#/,North,3500,Town House,3,2
https://www.rightmove.co.uk/properties/161044949#/,North,2395,Flat,1,1
https://www.rightmove.co.uk/properties/161044559#/,North,2999,Flat,2,2
https://www.rightmove.co.uk/properties/159626057#/,North,1750,Apartment,1,1
https://www.rightmove.co.uk/properties/154564238#/,North,2650,Apartment,2,1
https://www.rightmove.co.uk/properties/161044514#/,North,2530,Flat,1,1
https://www.rightmove.co.uk/properties/161035652#/,North,2100,Flat,1,1
https://www.rightmove.co.uk/properties/160976903#/,North,2200,Flat,1,1
https://www.rightmove.co.uk/properties/161044118#/,North,3750,Flat,3,2
https://www.rightmove.co.uk/properties/161043962#/,North,2340,Flat,1,1
https://www.rightmove.co.uk/properties/161043944#/,North,2500,Flat,3,1
https://www.rightmove.co.uk/properties/161043839#/,North,2535,Flat,1,1
https://www.rightmove.co.uk/properties/161043845#/,North,2120,Studio,,1
https://www.rightmove.co.uk/properties/161043770#/,North,1100,Studio,,1
https://www.rightmove.co.uk/properties/161043656#/,North,4000,Apartment,3,3
https://www.rightmove.co.uk/properties/160443686#/,North,1248,Flat,,1
https://www.rightmove.co.uk/properties/161043557#/,North,2385,Flat,1,1
https://www.rightmove.co.uk/properties/161043125#/,North,2425,Flat,2,
https://www.rightmove.co.uk/properties/160559900#/,North,1790,Flat,1,1
https://www.rightmove.co.uk/properties/161042582#/,North,1700,Apartment,1,1
https://www.rightmove.co.uk/properties/160279733#/,North,4500,Flat,2,2
https://www.rightmove.co.uk/properties/161042510#/,North,1675,Flat,2,1
https://www.rightmove.co.uk/properties/160822928#/,North,2275,Flat,1,1
https://www.rightmove.co.uk/properties/161042015#/,North,1300,Studio,,1
https://www.rightmove.co.uk/properties/161041961#/,North,1850,Flat,2,1
https://www.rightmove.co.uk/properties/161041829#/,North,1900,Apartment,1,1
https://www.rightmove.co.uk/properties/161041814#/,North,1700,Flat,2,1
https://www.rightmove.co.uk/properties/161041799#/,North,2950,Flat,2,2
https://www.rightmove.co.uk/properties/159223562#/,North,2149,Flat,1,1
https://www.rightmove.co.uk/properties/161041643#/,North,1925,Apartment,2,1
https://www.rightmove.co.uk/properties/158501090#/,North,3500,Apartment,3,2
https://www.rightmove.co.uk/properties/161041421#/,North,1900,Flat,2,2
https://www.rightmove.co.uk/properties/160508951#/,North,1200,Flat,,1
https://www.rightmove.co.uk/properties/161041115#/,North,1075,Flat,1,1
https://www.rightmove.co.uk/properties/161041205#/,North,2200,Flat,1,
https://www.rightmove.co.uk/properties/161041190#/,North,3300,Flat,2,2
https://www.rightmove.co.uk/properties/161041079#/,North,1750,Flat,1,1
https://www.rightmove.co.uk/properties/161040863#/,North,1850,Apartment,1,1
https://www.rightmove.co.uk/properties/161117741#/,North,1500,Apartment,1,1
https://www.rightmove.co.uk/properties/161040770#/,North,2349,Flat,3,1
https://www.rightmove.co.uk/properties/161040737#/,North,2300,Flat,2,1
https://www.rightmove.co.uk/properties/161037689#/,North,2450,Apartment,3,2
https://www.rightmove.co.uk/properties/160085126#/,North,2445,Apartment,2,1
https://www.rightmove.co.uk/properties/161038442#/,North,1400,Apartment,1,1
https://www.rightmove.co.uk/properties/161169968#/,North,1750,Flat,2,1
https://www.rightmove.co.uk/properties/161039300#/,North,1350,Flat,1,1
https://www.rightmove.co.uk/properties/161038976#/,North,1500,Apartment,1,1
https://www.rightmove.co.uk/properties/161038448#/,North,1248,Studio,,1
https://www.rightmove.co.uk/properties/161037026#/,North,1750,Flat,1,1
https://www.rightmove.co.uk/properties/161038319#/,North,1800,Maisonette,2,1
https://www.rightmove.co.uk/properties/159783080#/,North,2075,Apartment,1,1
https://www.rightmove.co.uk/properties/161038028#/,North,2650,Flat,1,1
https://www.rightmove.co.uk/properties/161037854#/,North,3011,Apartment,1,1
https://www.rightmove.co.uk/properties/87108321#/,North,2350,Apartment,2,2
https://www.rightmove.co.uk/properties/160310543#/,North,1695,Flat,1,1
https://www.rightmove.co.uk/properties/158611511#/,North,2750,Flat,1,1
https://www.rightmove.co.uk/properties/161037611#/,North,1500,Flat,1,
https://www.rightmove.co.uk/properties/158556395#/,North,1900,Apartment,2,1
https://www.rightmove.co.uk/properties/159902444#/,North,1250,Flat,1,
https://www.rightmove.co.uk/properties/149315294#/,North,2080,Flat,2,
https://www.rightmove.co.uk/properties/161037020#/,North,3900,Flat,2,2
https://www.rightmove.co.uk/properties/159070904#/,North,2050,Apartment,1,1
https://www.rightmove.co.uk/properties/161036927#/,North,2250,Flat,2,1
https://www.rightmove.co.uk/properties/161036720#/,North,2470,Flat,2,1
https://www.rightmove.co.uk/properties/160145264#/,North,2750,Apartment,1,1
https://www.rightmove.co.uk/properties/161147090#/,North,2500,Flat,2,1
https://www.rightmove.co.uk/properties/161036429#/,North,2350,Apartment,2,1
https://www.rightmove.co.uk/properties/161036303#/,North,1280,Studio,,1
https://www.rightmove.co.uk/properties/161036279#/,North,4117,Flat,2,2
https://www.rightmove.co.uk/properties/161036117#/,North,1733,Flat,1,1
https://www.rightmove.co.uk/properties/161036039#/,North,4480,Flat,4,3
https://www.rightmove.co.uk/properties/161035847#/,North,1850,Apartment,1,1
https://www.rightmove.co.uk/properties/161035607#/,North,5850,Flat,5,2
https://www.rightmove.co.uk/properties/161035592#/,North,4200,Flat,4,1
https://www.rightmove.co.uk/properties/161035550#/,North,3250,Flat,2,2
https://www.rightmove.co.uk/properties/161035451#/,North,4100,Flat,2,2
https://www.rightmove.co.uk/properties/161035136#/,North,1500,Flat,1,1
https://www.rightmove.co.uk/properties/161035040#/,North,1900,Flat,1,1
https://www.rightmove.co.uk/properties/159867128#/,North,3354,Flat,1,1
https://www.rightmove.co.uk/properties/161034464#/,North,1500,Ground Flat,1,1
https://www.rightmove.co.uk/properties/161034473#/,North,1250,Ground Flat,1,1
https://www.rightmove.co.uk/properties/159811118#/,North,3000,Flat,1,1
https://www.rightmove.co.uk/properties/161097266#/,North,1170,Flat,,1
https://www.rightmove.co.uk/properties/159848324#/,North,2250,Flat,1,1
https://www.rightmove.co.uk/properties/159991352#/,North,2300,Apartment,1,1
https://www.rightmove.co.uk/properties/161034107#/,North,1600,Apartment,1,1
https://www.rightmove.co.uk/properties/161033843#/,North,2380,Flat,2,2
https://www.rightmove.co.uk/properties/161033693#/,North,2058,Flat,2,1
https://www.rightmove.co.uk/properties/161033495#/,North,1250,Studio,,1
https://www.rightmove.co.uk/properties/161033114#/,North,2050,Apartment,2,1
https://www.rightmove.co.uk/properties/160494203#/,North,2150,Apartment,2,1
https://www.rightmove.co.uk/properties/160820447#/,North,1645,Flat,1,1
https://www.rightmove.co.uk/properties/159795188#/,North,4250,Apartment,4,2
https://www.rightmove.co.uk/properties/159795266#/,North,4250,Apartment,4,2
https://www.rightmove.co.uk/properties/161032733#/,North,1950,Flat,2,1
https://www.rightmove.co.uk/properties/161032451#/,North,2075,Apartment,2,1
https://www.rightmove.co.uk/properties/158219129#/,North,2750,Apartment,2,2
https://www.rightmove.co.uk/properties/160335266#/,North,1650,Flat,1,1
https://www.rightmove.co.uk/properties/161031905#/,North,1800,Flat,1,1
https://www.rightmove.co.uk/properties/161031572#/,North,2500,Apartment,3,1
https://www.rightmove.co.uk/properties/161031509#/,North,2950,Flat,1,1
https://www.rightmove.co.uk/properties/161031329#/,North,2599,Apartment,1,1
https://www.rightmove.co.uk/properties/161031287#/,North,3350,Apartment,2,1
https://www.rightmove.co.uk/properties/161031143#/,North,2000,Flat,3,1
https://www.rightmove.co.uk/properties/161030972#/,North,2000,Flat,2,1
https://www.rightmove.co.uk/properties/160659872#/,North,1950,Flat,2,1
https://www.rightmove.co.uk/properties/161030891#/,North,1700,Apartment,1,1
